Age,Attrition,EmployeeNumber,Gender,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus, MonthlyIncome ,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
30,No,1816,Female,Travel_Rarely,Research & Development,10,3,Medical,1,3,3,Manufacturing Director,3,Single,9667,9,Y,No,14,3,2,9,3,3,7,7,0,2
26,Yes,1818,Female,Travel_Rarely,Human Resources,20,2,Medical,4,3,1,Human Resources,2,Married,2148,0,Y,Yes,11,3,3,6,3,3,5,1,1,4
46,Yes,1821,Female,Travel_Rarely,Research & Development,21,2,Medical,4,3,2,Healthcare Representative,2,Married,8926,4,Y,No,22,4,4,13,2,4,9,7,3,7
40,No,1822,Female,Travel_Rarely,Research & Development,1,3,Life Sciences,3,3,2,Healthcare Representative,4,Divorced,6513,4,Y,No,17,3,4,12,3,3,5,3,0,3
34,No,1823,Male,Travel_Rarely,Sales,8,2,Technical Degree,2,4,2,Sales Executive,3,Married,6799,1,Y,No,21,4,3,10,5,3,10,8,4,8
58,No,1824,Male,Non-Travel,Sales,2,3,Medical,2,3,4,Manager,2,Divorced,16291,4,Y,No,22,4,4,37,0,2,16,9,14,14
35,No,1826,Male,Travel_Rarely,Research & Development,23,4,Medical,2,1,1,Laboratory Technician,3,Married,2705,0,Y,No,16,3,2,6,2,4,5,4,0,3
47,No,1827,Female,Travel_Rarely,Research & Development,4,3,Life Sciences,3,2,3,Manufacturing Director,2,Divorced,10333,8,Y,Yes,12,3,3,28,4,3,22,11,14,10
40,No,1829,Female,Travel_Rarely,Research & Development,12,3,Life Sciences,2,3,2,Healthcare Representative,1,Divorced,4448,2,Y,No,12,3,2,15,3,3,7,4,7,7
54,No,1830,Female,Travel_Rarely,Research & Development,7,4,Medical,4,3,2,Research Scientist,4,Married,6854,4,Y,No,15,3,2,14,2,2,7,1,1,7
31,No,1833,Female,Travel_Frequently,Sales,7,4,Marketing,1,3,3,Sales Executive,1,Married,9637,2,Y,No,14,3,4,9,3,3,3,2,2,2
28,No,1834,Female,Travel_Rarely,Research & Development,1,3,Medical,3,3,1,Research Scientist,1,Married,3591,1,Y,No,25,4,3,3,3,3,3,2,1,2
38,No,1835,Female,Travel_Rarely,Sales,2,4,Marketing,2,1,2,Sales Representative,4,Married,5405,2,Y,Yes,20,4,1,20,4,2,4,2,0,3
26,No,1836,Male,Travel_Rarely,Sales,10,3,Medical,3,3,2,Sales Executive,4,Single,4684,1,Y,No,13,3,1,5,4,3,5,3,1,2
58,No,1837,Male,Travel_Frequently,Research & Development,15,4,Life Sciences,1,3,4,Research Director,3,Married,15787,2,Y,Yes,14,3,2,23,3,3,2,2,2,2
18,No,1839,Female,Non-Travel,Research & Development,14,3,Medical,2,3,1,Research Scientist,3,Single,1514,1,Y,No,16,3,3,0,4,1,0,0,0,0
31,Yes,1842,Male,Travel_Rarely,Human Resources,18,5,Human Resources,4,4,1,Human Resources,1,Married,2956,0,Y,No,17,3,3,2,4,3,1,0,0,0
29,Yes,1844,Male,Travel_Rarely,Human Resources,13,3,Human Resources,1,2,1,Human Resources,1,Divorced,2335,4,Y,Yes,15,3,4,4,3,3,2,2,2,0
45,No,1845,Female,Non-Travel,Sales,2,4,Life Sciences,3,3,2,Sales Executive,3,Married,5154,4,Y,No,22,4,2,10,3,4,8,7,5,7
36,No,1847,Female,Travel_Rarely,Research & Development,2,4,Other,4,3,2,Research Scientist,2,Married,6962,4,Y,Yes,22,4,4,15,2,3,1,0,0,0
43,No,1849,Male,Travel_Frequently,Sales,2,4,Life Sciences,1,3,2,Sales Executive,4,Married,5675,1,Y,No,20,4,3,7,5,3,7,7,7,7
27,No,1850,Female,Travel_Frequently,Research & Development,5,2,Life Sciences,4,3,1,Laboratory Technician,4,Single,2379,0,Y,Yes,14,3,3,6,3,2,5,4,0,2
29,No,1852,Male,Travel_Frequently,Research & Development,20,1,Medical,4,3,1,Laboratory Technician,4,Married,3812,1,Y,No,13,3,2,11,3,4,11,8,3,10
32,No,1853,Male,Travel_Frequently,Sales,10,4,Marketing,4,3,2,Sales Executive,4,Single,4648,8,Y,No,13,3,3,4,2,4,0,0,0,0
42,No,1854,Male,Non-Travel,Research & Development,10,4,Technical Degree,3,3,1,Research Scientist,3,Married,2936,3,Y,No,22,4,2,10,1,2,6,3,3,3
47,No,1856,Female,Travel_Rarely,Research & Development,9,4,Life Sciences,2,3,1,Laboratory Technician,3,Single,2105,4,Y,No,12,3,3,7,2,3,2,2,2,0
46,No,1857,Male,Travel_Rarely,Research & Development,2,2,Life Sciences,4,3,3,Manufacturing Director,4,Divorced,8578,3,Y,No,14,3,3,12,4,2,9,8,4,7
28,No,1858,Male,Non-Travel,Human Resources,1,2,Life Sciences,3,3,1,Human Resources,4,Divorced,2706,1,Y,No,15,3,2,3,2,3,3,2,2,2
29,No,1859,Male,Travel_Rarely,Research & Development,29,1,Life Sciences,4,1,2,Healthcare Representative,3,Divorced,6384,8,Y,No,17,3,4,11,3,3,7,0,1,6
42,No,1860,Male,Travel_Rarely,Research & Development,8,3,Life Sciences,4,3,1,Laboratory Technician,3,Single,3968,4,Y,No,13,3,4,8,3,3,0,0,0,0
32,Yes,1862,Male,Travel_Rarely,Sales,2,4,Marketing,3,2,2,Sales Executive,2,Single,9907,7,Y,Yes,12,3,3,7,3,2,2,2,2,2
46,No,1863,Female,Travel_Rarely,Sales,3,3,Technical Degree,1,4,4,Sales Executive,1,Divorced,13225,2,Y,No,12,3,4,25,5,3,19,17,2,8
27,No,1864,Female,Travel_Rarely,Sales,23,1,Medical,2,2,2,Sales Representative,3,Married,3540,1,Y,No,21,4,4,9,5,3,9,8,5,8
29,No,1865,Male,Travel_Rarely,Human Resources,6,1,Medical,4,2,1,Human Resources,2,Married,2804,1,Y,No,11,3,4,1,3,3,1,0,0,0
43,No,1866,Female,Travel_Rarely,Research & Development,6,3,Medical,1,2,5,Manager,3,Married,19392,7,Y,No,13,3,4,21,2,3,16,12,6,14
48,No,1867,Male,Travel_Rarely,Research & Development,10,3,Life Sciences,4,2,5,Research Director,2,Married,19665,4,Y,No,12,3,4,29,3,3,22,10,12,9
29,Yes,1868,Male,Travel_Frequently,Research & Development,24,2,Life Sciences,4,2,1,Research Scientist,4,Single,2439,1,Y,Yes,24,4,2,1,3,2,1,0,1,0
46,Yes,1869,Female,Travel_Rarely,Sales,10,3,Life Sciences,3,3,3,Sales Executive,2,Married,7314,5,Y,No,21,4,3,14,2,3,8,7,0,7
27,No,1870,Female,Travel_Frequently,Research & Development,15,3,Life Sciences,4,2,1,Research Scientist,1,Married,4774,0,Y,No,19,3,4,8,2,2,7,6,7,3
39,No,1871,Male,Travel_Rarely,Research & Development,19,4,Other,4,3,2,Research Scientist,4,Divorced,3902,8,Y,No,14,3,2,7,2,3,2,2,2,2
55,No,1873,Male,Travel_Rarely,Research & Development,2,4,Technical Degree,2,2,1,Research Scientist,4,Married,2662,8,Y,No,20,4,2,19,2,4,5,2,0,4
28,No,1875,Female,Travel_Rarely,Sales,3,3,Medical,2,3,1,Sales Representative,2,Married,2856,1,Y,No,19,3,4,1,3,3,1,0,0,0
30,Yes,1876,Male,Travel_Rarely,Sales,9,3,Medical,2,3,1,Sales Representative,4,Single,1081,1,Y,No,13,3,3,1,3,2,1,0,0,0
22,Yes,1878,Male,Travel_Rarely,Research & Development,7,1,Life Sciences,4,3,1,Research Scientist,2,Single,2472,1,Y,Yes,23,4,1,1,2,3,1,0,0,0
36,No,1880,Female,Travel_Rarely,Sales,10,4,Technical Degree,2,2,2,Sales Executive,3,Married,5673,1,Y,Yes,13,3,1,10,4,3,10,9,1,7
31,No,1881,Male,Travel_Rarely,Research & Development,20,3,Life Sciences,2,3,2,Laboratory Technician,3,Divorced,4197,1,Y,No,11,3,1,10,2,3,10,8,0,2
34,No,1882,Male,Travel_Rarely,Sales,4,3,Life Sciences,3,3,3,Sales Executive,4,Married,9713,2,Y,Yes,13,3,4,9,3,3,5,3,1,0
29,No,1883,Male,Travel_Rarely,Research & Development,7,3,Life Sciences,4,3,1,Laboratory Technician,1,Single,2062,3,Y,No,14,3,2,11,2,3,3,2,1,2
37,No,1885,Male,Travel_Rarely,Research & Development,7,4,Medical,4,3,2,Research Scientist,1,Married,4284,5,Y,Yes,22,4,3,16,2,3,5,3,0,4
35,No,1886,Female,Travel_Rarely,Research & Development,16,2,Other,4,2,2,Manufacturing Director,2,Married,4788,0,Y,Yes,11,3,4,4,2,3,3,2,0,2
45,No,1888,Female,Travel_Rarely,Research & Development,25,2,Life Sciences,2,2,2,Manufacturing Director,4,Married,5906,0,Y,No,13,3,4,10,2,2,9,8,3,8
36,No,1890,Male,Travel_Frequently,Human Resources,2,1,Human Resources,2,2,2,Human Resources,4,Single,3886,1,Y,No,21,4,4,10,2,2,10,1,0,8
40,No,1892,Male,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3,4,Manager,1,Divorced,16823,2,Y,No,11,3,1,22,3,3,19,7,11,16
26,No,1893,Female,Travel_Rarely,Research & Development,1,2,Life Sciences,2,2,1,Research Scientist,3,Married,2933,1,Y,Yes,13,3,3,1,3,2,1,0,1,0
27,No,1898,Female,Travel_Rarely,Sales,2,2,Medical,1,4,2,Sales Executive,3,Single,6500,0,Y,No,14,3,2,9,5,2,8,7,0,7
48,No,1900,Female,Travel_Frequently,Research & Development,22,3,Medical,4,3,4,Manager,4,Divorced,17174,3,Y,No,11,3,2,24,3,3,22,17,4,7
44,No,1903,Male,Travel_Rarely,Research & Development,1,4,Life Sciences,2,4,2,Healthcare Representative,1,Married,5033,2,Y,No,15,3,4,10,5,3,2,0,2,2
34,Yes,1905,Male,Non-Travel,Research & Development,16,4,Technical Degree,4,1,1,Research Scientist,1,Married,2307,1,Y,Yes,23,4,2,5,2,3,5,2,3,0
56,Yes,1907,Male,Travel_Rarely,Research & Development,24,2,Life Sciences,1,3,1,Laboratory Technician,4,Single,2587,1,Y,No,16,3,4,5,3,3,4,2,1,0
36,No,1908,Male,Travel_Rarely,Sales,17,2,Marketing,3,2,2,Sales Executive,2,Married,5507,2,Y,No,16,3,3,12,1,1,4,2,1,3
41,No,1909,Female,Travel_Rarely,Sales,8,3,Marketing,3,3,2,Sales Executive,2,Married,4393,5,Y,No,21,4,3,14,3,3,5,4,1,4
42,No,1911,Male,Travel_Rarely,Research & Development,6,3,Medical,3,3,3,Research Director,1,Married,13348,9,Y,No,13,3,2,18,3,4,13,7,5,7
31,No,1912,Female,Travel_Rarely,Sales,10,2,Medical,3,3,2,Sales Executive,4,Divorced,6583,2,Y,Yes,11,3,4,8,2,3,5,2,1,4
34,No,1915,Female,Travel_Rarely,Sales,3,1,Medical,4,2,2,Sales Executive,4,Married,8103,3,Y,Yes,12,3,3,9,3,2,4,2,0,1
31,No,1916,Female,Travel_Rarely,Research & Development,4,3,Medical,1,4,1,Laboratory Technician,3,Divorced,3978,8,Y,No,12,3,2,4,0,2,2,2,2,2
26,No,1918,Male,Travel_Frequently,Research & Development,6,3,Other,3,4,1,Laboratory Technician,4,Married,2544,0,Y,No,18,3,1,8,3,3,7,7,7,7
45,No,1922,Male,Travel_Frequently,Research & Development,1,4,Medical,2,3,2,Healthcare Representative,3,Single,5399,4,Y,No,12,3,3,12,3,3,4,2,0,3
33,No,1924,Male,Travel_Rarely,Sales,10,4,Marketing,2,3,2,Sales Executive,3,Single,5487,1,Y,No,14,3,2,10,2,2,10,4,0,9
28,No,1927,Male,Travel_Frequently,Sales,1,2,Life Sciences,3,2,2,Sales Executive,4,Married,6834,1,Y,Yes,12,3,3,7,2,3,7,7,0,7
29,Yes,1928,Male,Travel_Frequently,Sales,24,3,Technical Degree,3,4,1,Sales Representative,1,Single,1091,1,Y,No,17,3,4,1,3,3,1,0,0,0
39,No,1929,Female,Non-Travel,Sales,21,4,Life Sciences,1,1,2,Sales Executive,3,Married,5736,6,Y,No,19,3,3,10,1,3,3,2,1,2
27,No,1931,Male,Travel_Rarely,Research & Development,2,4,Technical Degree,2,3,1,Research Scientist,2,Married,2226,1,Y,No,11,3,3,6,3,2,5,3,1,2
34,No,1932,Male,Travel_Frequently,Research & Development,22,4,Other,3,2,2,Research Scientist,4,Married,5747,1,Y,Yes,15,3,2,16,3,3,15,10,6,11
28,Yes,1933,Female,Travel_Rarely,Sales,13,2,Marketing,4,3,2,Sales Executive,3,Single,9854,3,Y,Yes,11,3,4,6,0,3,2,0,2,2
47,No,1934,Male,Non-Travel,Research & Development,14,4,Technical Degree,3,3,2,Research Scientist,2,Married,5467,8,Y,No,18,3,3,16,4,4,8,7,1,7
56,No,1935,Female,Travel_Rarely,Sales,11,5,Marketing,4,2,2,Sales Executive,1,Married,5380,4,Y,No,16,3,3,6,3,3,0,0,0,0
39,No,1936,Male,Travel_Rarely,Research & Development,9,2,Medical,1,3,2,Manufacturing Director,1,Married,5151,1,Y,No,25,4,4,10,3,3,10,0,7,9
38,No,1937,Female,Travel_Frequently,Research & Development,8,3,Medical,4,2,2,Research Scientist,2,Divorced,2133,1,Y,Yes,16,3,3,20,3,3,20,11,0,7
58,No,1938,Female,Travel_Rarely,Sales,21,3,Life Sciences,4,3,4,Manager,4,Married,17875,4,Y,Yes,13,3,3,29,2,2,1,0,0,0
32,Yes,1939,Female,Travel_Frequently,Research & Development,5,2,Life Sciences,1,4,1,Research Scientist,3,Single,2432,3,Y,Yes,14,3,1,8,2,3,4,1,0,3
38,No,1940,Male,Travel_Rarely,Research & Development,9,2,Life Sciences,2,3,1,Research Scientist,4,Divorced,4771,2,Y,No,19,3,4,10,0,4,5,2,0,3
49,No,1941,Male,Travel_Frequently,Research & Development,2,1,Life Sciences,2,3,5,Research Director,4,Married,19161,3,Y,No,15,3,4,28,3,3,5,4,4,3
42,No,1943,Male,Travel_Rarely,Sales,12,4,Marketing,2,3,2,Sales Executive,4,Divorced,5087,3,Y,Yes,12,3,3,14,4,3,0,0,0,0
27,Yes,1944,Female,Travel_Frequently,Human Resources,22,3,Human Resources,1,2,1,Human Resources,2,Married,2863,1,Y,No,12,3,1,1,2,3,1,0,0,0
35,No,1945,Male,Travel_Rarely,Sales,18,4,Medical,2,3,2,Sales Executive,1,Married,5561,0,Y,No,16,3,4,6,2,1,5,3,0,4
28,No,1947,Male,Non-Travel,Research & Development,16,3,Medical,3,3,1,Research Scientist,3,Single,2144,1,Y,No,14,3,3,5,3,2,5,3,1,4
31,No,1948,Male,Non-Travel,Research & Development,3,2,Medical,3,3,1,Research Scientist,1,Divorced,3065,1,Y,Yes,13,3,4,4,3,4,4,2,2,3
36,No,1949,Male,Non-Travel,Research & Development,9,4,Life Sciences,1,4,1,Laboratory Technician,2,Married,2810,1,Y,No,22,4,2,5,3,3,5,4,0,2
34,No,1950,Male,Travel_Rarely,Sales,1,3,Marketing,1,3,3,Sales Executive,4,Single,9888,1,Y,No,21,4,1,14,3,2,14,8,2,1
34,No,1951,Male,Travel_Rarely,Sales,13,4,Medical,4,3,3,Sales Executive,3,Divorced,8628,1,Y,No,18,3,3,9,2,2,8,7,1,1
26,No,1952,Male,Travel_Rarely,Research & Development,1,3,Medical,3,3,1,Laboratory Technician,1,Single,2867,0,Y,No,13,3,4,8,6,2,7,7,7,6
29,No,1954,Male,Travel_Rarely,Research & Development,1,3,Life Sciences,1,3,2,Healthcare Representative,1,Married,5373,0,Y,No,12,3,1,6,5,2,5,3,0,2
32,No,1955,Female,Non-Travel,Research & Development,15,4,Medical,3,3,2,Healthcare Representative,4,Divorced,6667,5,Y,No,18,3,2,9,6,3,5,1,1,2
31,No,1956,Male,Travel_Frequently,Research & Development,1,3,Life Sciences,4,1,2,Research Scientist,1,Married,5003,1,Y,No,21,4,2,10,6,3,10,8,8,7
28,Yes,1960,Male,Travel_Rarely,Research & Development,17,3,Technical Degree,3,2,1,Laboratory Technician,4,Divorced,2367,5,Y,No,12,3,1,6,2,2,4,1,0,3
38,No,1961,Male,Travel_Rarely,Sales,1,3,Life Sciences,1,2,1,Sales Representative,1,Single,2858,4,Y,No,14,3,1,20,3,2,1,0,0,0
35,No,1962,Female,Travel_Rarely,Sales,7,4,Life Sciences,3,3,2,Sales Executive,4,Married,5204,1,Y,Yes,11,3,4,10,2,3,10,8,0,9
27,No,1965,Male,Travel_Rarely,Sales,9,3,Marketing,4,3,2,Sales Executive,4,Single,4105,1,Y,No,14,3,1,7,5,3,7,7,0,7
32,No,1966,Male,Travel_Rarely,Research & Development,5,4,Life Sciences,4,2,2,Manufacturing Director,4,Single,9679,8,Y,No,24,4,2,8,1,3,1,0,0,0
31,Yes,1967,Male,Travel_Frequently,Sales,26,4,Marketing,1,3,2,Sales Executive,4,Married,5617,1,Y,Yes,11,3,3,10,4,3,10,7,0,8
53,Yes,1968,Male,Travel_Rarely,Sales,24,4,Life Sciences,1,3,3,Sales Executive,1,Single,10448,6,Y,Yes,13,3,2,15,2,2,2,2,2,2
54,No,1969,Female,Travel_Rarely,Research & Development,9,2,Life Sciences,1,3,2,Research Scientist,3,Married,2897,3,Y,No,11,3,3,9,6,2,4,3,2,3
33,No,1970,Male,Travel_Frequently,Research & Development,7,2,Life Sciences,4,3,2,Healthcare Representative,3,Divorced,5968,1,Y,No,20,4,3,9,2,3,9,7,2,8
43,No,1971,Male,Travel_Rarely,Research & Development,11,3,Life Sciences,1,3,3,Healthcare Representative,3,Married,7510,1,Y,No,17,3,2,10,1,3,10,9,0,9
38,No,1972,Male,Travel_Frequently,Human Resources,1,4,Other,4,3,1,Human Resources,2,Married,2991,0,Y,Yes,11,3,2,7,2,3,6,2,1,2
55,No,1973,Male,Travel_Rarely,Human Resources,26,4,Human Resources,3,4,5,Manager,2,Married,19636,4,Y,Yes,18,3,1,35,0,3,10,9,1,4
31,No,1974,Female,Travel_Rarely,Research & Development,2,1,Medical,4,1,1,Laboratory Technician,4,Divorced,1129,1,Y,Yes,11,3,3,1,4,3,1,0,0,0
39,No,1975,Male,Travel_Rarely,Sales,15,4,Marketing,2,3,4,Sales Executive,1,Single,13341,0,Y,No,12,3,1,21,3,3,20,8,11,10
42,No,1976,Male,Non-Travel,Research & Development,23,2,Life Sciences,4,2,2,Research Scientist,3,Single,4332,1,Y,No,12,3,4,20,2,3,20,9,3,7
31,No,1979,Female,Non-Travel,Research & Development,10,3,Medical,3,3,3,Research Director,3,Married,11031,4,Y,No,20,4,3,13,2,4,11,7,4,8
54,No,1980,Female,Travel_Rarely,Research & Development,10,3,Medical,3,3,2,Manufacturing Director,1,Single,4440,6,Y,Yes,19,3,4,9,3,3,5,2,1,4
24,No,1981,Male,Travel_Rarely,Research & Development,1,2,Life Sciences,2,2,2,Healthcare Representative,3,Single,4617,1,Y,No,12,3,2,4,2,2,4,3,1,2
23,No,1982,Male,Travel_Rarely,Research & Development,12,2,Other,4,3,1,Laboratory Technician,4,Single,2647,1,Y,No,13,3,3,5,6,4,5,2,1,4
40,No,1985,Female,Travel_Frequently,Research & Development,11,3,Technical Degree,4,3,2,Laboratory Technician,3,Married,6323,1,Y,No,11,3,1,10,2,4,10,9,9,4
40,No,1986,Female,Travel_Rarely,Sales,2,2,Marketing,2,3,2,Sales Executive,2,Married,5677,3,Y,No,14,3,3,15,4,3,11,8,5,10
25,No,1987,Female,Travel_Rarely,Human Resources,2,3,Human Resources,3,3,1,Human Resources,2,Married,2187,4,Y,No,14,3,3,6,3,3,2,0,1,2
30,No,1989,Male,Travel_Rarely,Research & Development,1,2,Medical,4,3,1,Laboratory Technician,2,Married,3748,1,Y,No,13,3,3,12,6,2,12,8,1,7
25,No,1992,Male,Travel_Rarely,Research & Development,2,1,Other,4,3,1,Laboratory Technician,3,Divorced,3977,6,Y,Yes,19,3,3,7,2,2,2,2,0,2
47,No,1993,Male,Travel_Rarely,Research & Development,25,3,Medical,1,3,3,Healthcare Representative,3,Single,8633,2,Y,No,23,4,2,25,3,3,17,14,12,11
33,No,1994,Male,Non-Travel,Research & Development,1,2,Medical,2,2,1,Laboratory Technician,3,Divorced,2008,1,Y,No,12,3,3,1,2,2,1,1,0,0
38,No,1995,Male,Travel_Rarely,Sales,1,4,Life Sciences,4,3,2,Sales Executive,2,Married,4440,0,Y,No,15,3,1,16,3,3,15,13,5,8
31,No,1996,Male,Travel_Rarely,Sales,2,2,Life Sciences,1,3,1,Sales Representative,3,Married,3067,0,Y,No,19,3,3,3,1,3,2,2,1,2
38,No,1997,Male,Travel_Frequently,Research & Development,6,4,Life Sciences,1,2,2,Manufacturing Director,3,Married,5321,2,Y,No,11,3,4,10,1,3,8,3,7,7
42,No,1998,Male,Travel_Rarely,Research & Development,18,4,Life Sciences,4,3,2,Research Scientist,1,Divorced,5410,6,Y,Yes,17,3,3,9,3,2,4,3,1,2
41,No,1999,Male,Travel_Rarely,Research & Development,1,3,Life Sciences,4,3,1,Research Scientist,4,Married,2782,3,Y,No,22,4,1,12,3,3,5,3,1,0
47,No,2000,Female,Non-Travel,Research & Development,1,1,Medical,3,3,3,Research Director,2,Married,11957,0,Y,No,18,3,1,14,3,1,13,8,5,12
35,No,2003,Male,Travel_Rarely,Research & Development,11,4,Medical,4,3,1,Laboratory Technician,3,Married,2660,7,Y,Yes,11,3,3,5,3,3,2,2,2,2
22,No,2007,Male,Travel_Rarely,Research & Development,1,2,Life Sciences,4,3,1,Research Scientist,3,Single,3375,0,Y,No,12,3,4,4,2,4,3,2,1,2
35,No,2008,Male,Travel_Rarely,Research & Development,9,4,Medical,2,3,2,Research Scientist,3,Single,5098,1,Y,No,19,3,2,10,5,3,10,7,0,8
33,No,2009,Female,Travel_Rarely,Research & Development,15,2,Medical,2,3,2,Healthcare Representative,4,Married,4878,0,Y,Yes,13,3,1,10,6,3,9,7,8,1
32,No,2010,Female,Travel_Rarely,Research & Development,29,4,Life Sciences,3,2,1,Laboratory Technician,2,Single,2837,1,Y,No,13,3,3,6,3,3,6,2,4,1
40,No,2012,Male,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3,1,Laboratory Technician,4,Married,2406,8,Y,No,19,3,3,8,3,2,1,0,0,0
32,No,2013,Male,Travel_Rarely,Sales,1,4,Medical,2,2,1,Sales Representative,2,Married,2269,0,Y,No,14,3,2,3,2,3,2,2,2,2
39,No,2014,Male,Travel_Rarely,Research & Development,24,1,Life Sciences,1,3,2,Research Scientist,4,Single,4108,7,Y,No,13,3,1,18,2,3,7,7,1,7
38,No,2015,Female,Travel_Rarely,Research & Development,10,3,Medical,2,1,3,Research Director,3,Married,13206,3,Y,No,12,3,1,20,3,3,18,16,1,11
32,No,2016,Female,Travel_Rarely,Sales,1,4,Marketing,3,3,3,Sales Executive,4,Married,10422,1,Y,No,19,3,3,14,3,3,14,10,5,7
37,No,2017,Female,Travel_Rarely,Research & Development,10,3,Life Sciences,3,4,3,Research Director,4,Married,13744,1,Y,Yes,25,4,1,16,2,3,16,11,6,8
25,No,2018,Female,Travel_Rarely,Sales,8,2,Other,1,3,2,Sales Executive,3,Divorced,4907,0,Y,Yes,22,4,2,6,3,2,5,3,0,4
52,No,2019,Male,Non-Travel,Sales,29,4,Life Sciences,1,3,1,Sales Representative,4,Divorced,3482,2,Y,No,15,3,2,16,3,2,9,8,0,0
44,No,2020,Male,Travel_Rarely,Research & Development,1,3,Medical,2,3,1,Research Scientist,4,Single,2436,6,Y,Yes,12,3,3,6,2,3,4,3,1,2
21,No,2021,Male,Travel_Rarely,Sales,5,1,Medical,3,3,1,Sales Representative,1,Single,2380,1,Y,Yes,11,3,4,2,6,3,2,2,1,2
39,No,2022,Male,Non-Travel,Research & Development,9,3,Life Sciences,4,3,5,Manager,4,Single,19431,2,Y,No,13,3,3,21,3,2,6,0,1,3
23,Yes,2023,Male,Travel_Frequently,Sales,9,3,Marketing,4,3,1,Sales Representative,1,Married,1790,1,Y,No,19,3,1,1,3,2,1,0,1,0
36,No,2024,Female,Travel_Rarely,Sales,3,3,Medical,1,2,3,Sales Executive,4,Married,7644,0,Y,No,19,3,3,10,2,3,9,7,3,4
36,No,2025,Female,Travel_Frequently,Research & Development,4,2,Life Sciences,4,3,2,Manufacturing Director,2,Divorced,5131,7,Y,No,13,3,2,18,3,3,4,2,0,2
56,No,2026,Male,Non-Travel,Research & Development,1,4,Life Sciences,3,3,2,Healthcare Representative,3,Divorced,6306,1,Y,No,21,4,1,13,2,2,13,12,1,9
29,Yes,2027,Male,Travel_Rarely,Research & Development,1,4,Medical,1,3,1,Research Scientist,4,Married,4787,9,Y,Yes,14,3,2,4,3,4,2,2,2,2
42,No,2031,Male,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3,5,Manager,3,Married,18880,5,Y,No,11,3,1,24,2,2,22,6,4,14
56,Yes,2032,Male,Travel_Rarely,Research & Development,7,2,Technical Degree,4,3,1,Laboratory Technician,3,Married,2339,8,Y,No,11,3,4,14,4,1,10,9,9,8
41,No,2034,Female,Travel_Rarely,Research & Development,28,4,Life Sciences,1,2,4,Manufacturing Director,2,Married,13570,0,Y,No,23,4,3,21,3,3,20,7,0,10
34,No,2035,Female,Travel_Rarely,Sales,28,3,Marketing,4,2,2,Sales Executive,3,Married,6712,1,Y,No,21,4,4,8,2,3,8,7,1,7
36,No,2036,Male,Non-Travel,Sales,15,4,Marketing,4,1,2,Sales Executive,4,Divorced,5406,1,Y,No,24,4,1,15,4,2,15,12,11,11
41,No,2037,Male,Travel_Rarely,Sales,3,3,Life Sciences,3,2,2,Sales Executive,2,Divorced,8938,2,Y,No,11,3,3,14,5,3,5,4,0,4
32,No,2038,Male,Travel_Rarely,Research & Development,2,3,Technical Degree,4,3,1,Research Scientist,1,Single,2439,1,Y,No,14,3,4,4,4,3,4,2,1,2
35,No,2040,Female,Travel_Rarely,Human Resources,26,4,Life Sciences,3,3,3,Human Resources,4,Single,8837,1,Y,Yes,16,3,3,9,2,3,9,0,1,7
38,No,2041,Female,Travel_Rarely,Sales,10,2,Life Sciences,1,3,2,Sales Executive,4,Married,5343,1,Y,No,11,3,3,10,1,3,10,7,1,9
50,Yes,2044,Male,Travel_Frequently,Sales,1,4,Life Sciences,2,3,2,Sales Executive,3,Divorced,6728,7,Y,No,12,3,4,12,3,3,6,3,0,1
36,No,2045,Female,Travel_Rarely,Sales,11,4,Marketing,2,2,2,Sales Executive,4,Married,6652,4,Y,No,13,3,1,8,2,2,6,3,0,0
45,No,2046,Female,Travel_Rarely,Sales,20,3,Life Sciences,4,3,2,Sales Executive,3,Single,4850,8,Y,No,15,3,3,8,3,3,5,3,0,1
40,No,2048,Male,Travel_Rarely,Research & Development,2,4,Life Sciences,3,2,1,Research Scientist,3,Single,2809,2,Y,No,14,3,4,8,2,3,2,2,2,2
35,No,2049,Male,Travel_Frequently,Research & Development,18,4,Life Sciences,3,3,2,Healthcare Representative,3,Married,5689,1,Y,Yes,14,3,4,10,2,4,10,2,0,2
40,No,2051,Female,Travel_Rarely,Research & Development,2,4,Medical,3,3,1,Research Scientist,3,Married,2001,2,Y,No,14,3,2,20,2,3,5,3,0,2
35,No,2052,Female,Travel_Rarely,Research & Development,1,4,Life Sciences,3,1,1,Research Scientist,4,Married,2977,1,Y,No,12,3,4,4,5,3,4,3,1,1
29,No,2053,Male,Travel_Rarely,Research & Development,13,2,Other,4,2,2,Laboratory Technician,2,Married,4025,4,Y,Yes,13,3,1,10,2,3,4,3,0,3
29,No,2054,Female,Travel_Rarely,Research & Development,28,4,Medical,4,2,1,Research Scientist,1,Single,3785,1,Y,No,14,3,2,5,3,1,5,4,0,4
